latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
8.66614,-66.38534,318.22,0.45,0.47,2026-02-14,0537,N,nominal,2.0NRT,293.35,2.25,N
8.87505,-68.29181,303.64,0.6,0.53,2026-02-14,0537,N,nominal,2.0NRT,290.96,0.71,N
8.21179,-63.97197,308.89,0.48,0.4,2026-02-14,0537,N,nominal,2.0NRT,291.58,1.39,N
8.2081,-63.9725,312.35,0.48,0.4,2026-02-14,0537,N,nominal,2.0NRT,291.68,1.77,N
8.83226,-68.64964,327.38,0.32,0.54,2026-02-14,0537,N,nominal,2.0NRT,291.26,1.97,N
8.83266,-68.65258,302.88,0.32,0.54,2026-02-14,0537,N,nominal,2.0NRT,290.36,1.38,N
8.51447,-66.47752,307.67,0.45,0.47,2026-02-14,0537,N,nominal,2.0NRT,293.79,1.21,N
8.5113,-66.48636,331.22,0.45,0.47,2026-02-14,0537,N,nominal,2.0NRT,294.25,1.86,N
8.37737,-65.55215,308.19,0.39,0.44,2026-02-14,0537,N,nominal,2.0NRT,292.9,1.33,N
8.37383,-65.55636,321.69,0.39,0.44,2026-02-14,0537,N,nominal,2.0NRT,293.51,2.1,N
8.50756,-66.49117,313.01,0.45,0.47,2026-02-14,0537,N,nominal,2.0NRT,293.76,1.86,N
8.50697,-66.487,308.47,0.45,0.47,2026-02-14,0537,N,nominal,2.0NRT,293.56,1.86,N
8.50383,-66.49602,305.48,0.45,0.47,2026-02-14,0537,N,nominal,2.0NRT,293.54,2.15,N
8.36977,-65.55698,308.63,0.39,0.44,2026-02-14,0537,N,nominal,2.0NRT,292.91,0.89,N
8.52637,-66.75168,320.32,0.47,0.48,2026-02-14,0537,N,nominal,2.0NRT,293.77,2.09,N
8.35811,-65.56239,311.18,0.39,0.44,2026-02-14,0537,N,nominal,2.0NRT,293.36,1.13,N
8.08353,-63.68452,299.74,0.46,0.39,2026-02-14,0537,N,nominal,2.0NRT,270.75,0.74,N
8.35456,-65.56658,337.76,0.39,0.44,2026-02-14,0537,N,nominal,2.0NRT,293.99,4.4,N
8.35405,-65.563,322.31,0.39,0.44,2026-02-14,0537,N,nominal,2.0NRT,293.17,2.5,N
8.52195,-66.75232,308.43,0.47,0.48,2026-02-14,0537,N,nominal,2.0NRT,293.6,1.54,N
8.35507,-65.57015,319.28,0.39,0.44,2026-02-14,0537,N,nominal,2.0NRT,293.28,4.4,N
8.35101,-65.57076,351.84,0.39,0.44,2026-02-14,0537,N,nominal,2.0NRT,294.07,4.4,N
8.57049,-67.13551,316.25,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,292.53,2.03,N
8.51754,-66.75297,313.42,0.47,0.48,2026-02-14,0537,N,nominal,2.0NRT,294.09,1.54,N
8.51695,-66.7487,319.68,0.47,0.48,2026-02-14,0537,N,nominal,2.0NRT,293.57,1.86,N
8.38485,-65.80851,309.18,0.41,0.45,2026-02-14,0537,N,nominal,2.0NRT,293.09,1.11,N
8.35152,-65.57436,316.98,0.39,0.44,2026-02-14,0537,N,nominal,2.0NRT,293.03,2.7,N
8.3802,-65.80541,311.03,0.41,0.45,2026-02-14,0537,N,nominal,2.0NRT,293.11,1.29,N
8.56018,-67.12767,330.36,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,293.61,5.13,N
8.56774,-67.18285,309.39,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,293.28,1.37,N
8.55955,-67.1231,308.82,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,293.14,1.51,N
8.37712,-65.81346,305.43,0.41,0.45,2026-02-14,0537,N,nominal,2.0NRT,293.12,1.76,N
8.56193,-67.17428,309.54,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,292.89,2.01,N
8.5613,-67.16966,304.64,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,292.65,1.31,N
8.55502,-67.12377,318.2,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,293.48,2.34,N
8.45716,-66.41475,306.21,0.45,0.47,2026-02-14,0537,N,nominal,2.0NRT,293.78,3.12,N
8.55362,-67.14735,322.74,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,292.67,2.92,N
8.55613,-67.16573,308.82,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,292.77,1.31,N
8.40739,-66.11992,324.42,0.43,0.46,2026-02-14,0537,N,nominal,2.0NRT,293.96,2.1,N
8.54597,-67.1251,311.8,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,292.88,1.48,N
8.40372,-66.12452,320.15,0.43,0.46,2026-02-14,0537,N,nominal,2.0NRT,294.05,2.59,N
8.40316,-66.1205,313.86,0.43,0.46,2026-02-14,0537,N,nominal,2.0NRT,293.82,2.1,N
8.55919,-67.12623,331.81,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,294.07,5.84,N
8.56717,-67.18125,310.71,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,293.03,2.1,N
8.40768,-66.1196,323.33,0.43,0.46,2026-02-14,0537,N,nominal,2.0NRT,293.54,2.12,N
8.56129,-67.1727,309.96,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,293.04,2.28,N
8.55401,-67.12231,310.33,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,292.98,2.27,N
8.55609,-67.16876,307.89,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,292.9,1.28,N
8.55542,-67.16418,312.47,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,292.96,1.28,N
8.55344,-67.15041,303.68,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,292.14,1.18,N
8.55278,-67.14583,314.33,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,292.2,1.18,N
8.40405,-66.12416,316.2,0.43,0.46,2026-02-14,0537,N,nominal,2.0NRT,293.86,1.73,N
8.40346,-66.12016,315.85,0.43,0.46,2026-02-14,0537,N,nominal,2.0NRT,293.8,1.69,N
8.54496,-67.12363,312.1,0.5,0.49,2026-02-14,0537,N,nominal,2.0NRT,292.73,1.3,N
8.39984,-66.12483,317.01,0.43,0.46,2026-02-14,0537,N,nominal,2.0NRT,293.83,1.73,N
8.16422,-64.80121,309.18,0.53,0.42,2026-02-14,0537,N,nominal,2.0NRT,292.18,1.14,N
8.00661,-63.74209,304.91,0.46,0.39,2026-02-14,0537,N,nominal,2.0NRT,285.04,0.5,N
8.50391,-67.60315,305.96,0.54,0.51,2026-02-14,0537,N,nominal,2.0NRT,293.38,1.28,N
8.49923,-67.60384,307.03,0.54,0.51,2026-02-14,0537,N,nominal,2.0NRT,293.3,1.28,N
8.50111,-67.60025,316.82,0.54,0.5,2026-02-14,0537,N,nominal,2.0NRT,293.43,1.7,N
7.83235,-63.13866,302.24,0.43,0.38,2026-02-14,0537,N,nominal,2.0NRT,288.15,0.74,N
7.82882,-63.13917,304.65,0.43,0.38,2026-02-14,0537,N,nominal,2.0NRT,289.22,0.74,N
7.82591,-63.14364,312.66,0.43,0.38,2026-02-14,0537,N,nominal,2.0NRT,289.96,0.75,N
7.81519,-63.09707,303.64,0.43,0.38,2026-02-14,0537,N,nominal,2.0NRT,286.32,0.66,N
8.77427,-69.79293,312.19,0.38,0.59,2026-02-14,0537,N,nominal,2.0NRT,290.74,2.26,N
8.7738,-69.78943,314.13,0.38,0.59,2026-02-14,0537,N,nominal,2.0NRT,290.57,1.5,N
7.81862,-63.23806,304.5,0.44,0.38,2026-02-14,0537,N,nominal,2.0NRT,283.83,0.85,N
8.02815,-65.3979,350.72,0.57,0.43,2026-02-14,0537,N,nominal,2.0NRT,294.07,6.25,N
8.02739,-65.39272,327.55,0.57,0.43,2026-02-14,0537,N,nominal,2.0NRT,293.24,6.25,N
8.02891,-65.40312,315.09,0.57,0.43,2026-02-14,0537,N,nominal,2.0NRT,292.84,3.54,N
8.02566,-65.40894,332.21,0.57,0.43,2026-02-14,0537,N,nominal,2.0NRT,293.5,8.92,N
8.02491,-65.40372,349.35,0.57,0.43,2026-02-14,0537,N,nominal,2.0NRT,294.21,8.92,N
7.9312,-65.03478,308.96,0.54,0.42,2026-02-14,0537,N,nominal,2.0NRT,293.08,1.24,N
7.9305,-65.02986,305.73,0.54,0.42,2026-02-14,0537,N,nominal,2.0NRT,292.91,0.75,N
7.93054,-65.03179,313.38,0.54,0.42,2026-02-14,0537,N,nominal,2.0NRT,292.92,1.86,N
7.826,-64.44324,321.5,0.5,0.41,2026-02-14,0537,N,nominal,2.0NRT,293.1,3.36,N
7.82156,-64.4393,306.46,0.5,0.41,2026-02-14,0537,N,nominal,2.0NRT,292.26,1.07,N
8.02069,-65.94432,324.28,0.41,0.45,2026-02-14,0537,N,nominal,2.0NRT,293.05,2.82,N
8.02015,-65.94059,308.23,0.41,0.45,2026-02-14,0537,N,nominal,2.0NRT,292.46,0.83,N
8.24349,-67.80306,303.18,0.55,0.51,2026-02-14,0537,N,nominal,2.0NRT,292.63,0.98,N
8.2428,-67.79803,305.85,0.55,0.51,2026-02-14,0537,N,nominal,2.0NRT,292.63,0.98,N
8.31732,-69.01295,312.66,0.33,0.55,2026-02-14,0537,N,nominal,2.0NRT,291.41,0.66,N
8.31691,-69.0099,303.26,0.33,0.55,2026-02-14,0537,N,nominal,2.0NRT,291.32,0.66,N
7.56026,-64.39106,308.96,0.49,0.41,2026-02-14,0537,N,nominal,2.0NRT,292.02,1.19,N
7.55653,-64.39168,306.09,0.49,0.41,2026-02-14,0537,N,nominal,2.0NRT,291.99,1.19,N
7.56253,-64.7476,309.73,0.52,0.41,2026-02-14,0537,N,nominal,2.0NRT,291.79,1.45,N
7.56375,-64.74458,313.2,0.52,0.41,2026-02-14,0537,N,nominal,2.0NRT,292.75,1.9,N
7.79925,-66.95169,311.06,0.47,0.48,2026-02-14,0537,N,nominal,2.0NRT,292.44,1.2,N
7.34307,-65.6428,325.49,0.39,0.44,2026-02-14,0537,N,nominal,2.0NRT,294.1,2.85,N
7.33898,-65.64301,309.65,0.39,0.44,2026-02-14,0537,N,nominal,2.0NRT,294.13,2.24,N
7.52362,-67.87502,337.68,0.54,0.51,2026-02-14,0537,N,nominal,2.0NRT,289.62,8.02,N
7.53832,-68.18902,306.22,0.57,0.52,2026-02-14,0537,N,nominal,2.0NRT,291.76,1.28,N
7.70677,-69.46492,315.46,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.43,1.73,N
7.70707,-69.4654,312.34,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.42,1.48,N
7.70662,-69.46219,300.81,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,290.52,0.43,N
7.70136,-69.46293,302.94,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,290.41,0.43,N
7.33381,-67.29395,310.73,0.49,0.49,2026-02-14,0537,N,nominal,2.0NRT,291.74,0.73,N
7.31535,-67.19657,302.27,0.48,0.48,2026-02-14,0537,N,nominal,2.0NRT,291.18,0.69,N
7.62254,-69.55311,309.85,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.1,1,N
7.6221,-69.54986,305.49,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.09,1,N
7.61682,-69.55061,319.6,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.42,1,N
7.2757,-67.07721,307.31,0.48,0.48,2026-02-14,0537,N,nominal,2.0NRT,291.39,0.92,N
7.27509,-67.07287,304.24,0.47,0.48,2026-02-14,0537,N,nominal,2.0NRT,291.29,0.92,N
7.6067,-69.55538,308.49,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,290.83,0.84,N
7.60229,-69.56264,323.58,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.71,1.83,N
7.60185,-69.55939,308.11,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.53,1.83,N
7.60142,-69.55614,314.76,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.36,0.91,N
7.597,-69.56339,327.35,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.88,1.83,N
7.59657,-69.56013,313.3,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.06,1.83,N
7.59614,-69.55688,305.5,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,290.92,0.91,N
7.60265,-69.55547,324.26,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.44,0.89,N
7.60356,-69.56197,316.03,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.1,1.68,N
7.6031,-69.55872,302.05,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.37,1.68,N
7.59828,-69.5627,333.8,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,292.1,1.68,N
7.59782,-69.55945,305.84,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.19,1.68,N
7.59737,-69.5562,304.07,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,290.86,0.89,N
7.99279,-72.4833,300.3,0.56,0.69,2026-02-14,0537,N,nominal,2.0NRT,287.09,1.29,N
7.593,-69.56344,311.74,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.79,1.44,N
7.59254,-69.5602,313.56,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.91,1.44,N
7.59209,-69.55695,302.57,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.46,1.31,N
7.59163,-69.55372,308.88,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,290.6,1.31,N
7.58681,-69.55769,323.92,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,292.25,1.31,N
7.58726,-69.56094,307.6,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,292.17,1.44,N
7.58635,-69.55445,316.98,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,290.76,1.31,N
7.58198,-69.56169,323.79,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,292.56,1.82,N
7.58153,-69.55846,320.13,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.65,2.48,N
7.58244,-69.56494,303.2,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.54,1.82,N
7.57368,-69.57943,321.14,0.35,0.57,2026-02-14,0537,N,nominal,2.0NRT,291.75,1.38,N
7.89624,-72.59738,301.96,0.57,0.69,2026-02-14,0537,N,nominal,2.0NRT,288.14,0.9,N
7.18444,-67.26998,312.66,0.49,0.48,2026-02-14,0537,N,nominal,2.0NRT,292.53,2.57,N
7.89152,-72.5666,302.6,0.57,0.69,2026-02-14,0537,N,nominal,2.0NRT,288.06,1.18,N
7.68265,-71.33009,302.89,0.47,0.64,2026-02-14,0537,N,nominal,2.0NRT,291.31,0.54,N
7.44334,-69.80369,315.1,0.37,0.58,2026-02-14,0537,N,nominal,2.0NRT,290.14,1.15,N
7.44288,-69.80032,302.3,0.36,0.58,2026-02-14,0537,N,nominal,2.0NRT,289.31,1.5,N
7.43798,-69.80445,300.35,0.37,0.58,2026-02-14,0537,N,nominal,2.0NRT,289.38,1.15,N
7.00563,-69.26038,314.69,0.33,0.55,2026-02-14,0537,N,nominal,2.0NRT,290.43,1.04,N
7.00092,-69.26414,321.74,0.33,0.55,2026-02-14,0537,N,nominal,2.0NRT,290.44,2.78,N
7.0005,-69.26112,313.48,0.33,0.55,2026-02-14,0537,N,nominal,2.0NRT,290.42,1.04,N
13.77537,-84.03905,320.36,0.39,0.36,2026-02-14,0718,N,nominal,2.0NRT,290.25,1.46,N
13.77205,-84.0396,307.57,0.39,0.36,2026-02-14,0718,N,nominal,2.0NRT,290.16,0.72,N
14.09148,-86.86397,305.47,0.43,0.38,2026-02-14,0718,N,nominal,2.0NRT,290.17,1.39,N
14.47794,-90.89073,332.72,0.47,0.48,2026-02-14,0718,N,nominal,2.0NRT,278.46,8.73,N
14.47702,-90.88367,336.13,0.47,0.48,2026-02-14,0718,N,nominal,2.0NRT,286.35,7.19,N
14.47267,-90.8847,336.27,0.47,0.48,2026-02-14,0718,N,nominal,2.0NRT,281.09,4.75,N
14.32963,-90.98833,312.91,0.48,0.48,2026-02-14,0718,N,nominal,2.0NRT,291.33,1.71,N
14.32521,-90.9891,315,0.48,0.48,2026-02-14,0718,N,nominal,2.0NRT,291.01,2.13,N
14.3266,-90.99124,318.73,0.48,0.48,2026-02-14,0718,N,nominal,2.0NRT,291.58,1.86,N
14.32599,-90.98677,308.21,0.48,0.48,2026-02-14,0718,N,nominal,2.0NRT,290.97,1.86,N
14.29311,-91.40133,301.39,0.51,0.49,2026-02-14,0718,N,nominal,2.0NRT,291.16,0.52,N
13.79264,-87.85781,311.79,0.46,0.39,2026-02-14,0718,N,nominal,2.0NRT,291.47,0.92,N
13.75689,-87.65878,303.91,0.45,0.39,2026-02-14,0718,N,nominal,2.0NRT,293.64,0.58,N
13.75543,-87.65705,305.71,0.45,0.39,2026-02-14,0718,N,nominal,2.0NRT,293.14,1.26,N
14.09575,-90.23915,308.34,0.42,0.45,2026-02-14,0718,N,nominal,2.0NRT,290.83,0.91,N
13.56016,-87.4623,306.33,0.44,0.39,2026-02-14,0718,N,nominal,2.0NRT,295.85,0.91,N
13.55663,-87.46296,306.38,0.44,0.39,2026-02-14,0718,N,nominal,2.0NRT,295.78,0.91,N
13.55603,-87.4589,307.25,0.44,0.39,2026-02-14,0718,N,nominal,2.0NRT,296.22,0.91,N
13.55309,-87.46362,310.26,0.44,0.39,2026-02-14,0718,N,nominal,2.0NRT,295.84,2.07,N
13.46769,-87.74294,306.41,0.46,0.39,2026-02-14,0718,N,nominal,2.0NRT,295.58,1.73,N
13.372,-87.35635,311.16,0.44,0.38,2026-02-14,0718,N,nominal,2.0NRT,295.97,0.92,N
13.36845,-87.35677,308.4,0.44,0.38,2026-02-14,0718,N,nominal,2.0NRT,295.74,0.92,N
13.36785,-87.35271,307.31,0.44,0.38,2026-02-14,0718,N,nominal,2.0NRT,295.29,0.92,N
13.55374,-88.89255,302.17,0.52,0.42,2026-02-14,0718,N,nominal,2.0NRT,291.41,0.73,N
13.29318,-87.26189,344.36,0.43,0.38,2026-02-14,0718,N,nominal,2.0NRT,296.49,21.67,N
13.28967,-87.26244,334.13,0.43,0.38,2026-02-14,0718,N,nominal,2.0NRT,300.22,21.67,N
13.41674,-88.22069,303.45,0.48,0.4,2026-02-14,0718,N,nominal,2.0NRT,292.49,0.57,N
13.41926,-88.75607,323.26,0.51,0.41,2026-02-14,0718,N,nominal,2.0NRT,293.39,2.35,N
13.08221,-87.10172,307.57,0.43,0.38,2026-02-14,0718,N,nominal,2.0NRT,293.85,1.27,N
12.83089,-87.3231,307.28,0.43,0.38,2026-02-14,0718,N,nominal,2.0NRT,295.76,1.3,N
12.82509,-87.3323,310.39,0.43,0.38,2026-02-14,0718,N,nominal,2.0NRT,295.8,2.01,N
12.77049,-87.04025,310.22,0.42,0.38,2026-02-14,0718,N,nominal,2.0NRT,296.32,1.72,N
12.72831,-86.90099,305.51,0.42,0.37,2026-02-14,0718,N,nominal,2.0NRT,293.56,0.58,N
12.69735,-87.00063,304.55,0.42,0.38,2026-02-14,0718,N,nominal,2.0NRT,288.19,0.59,N
12.57764,-86.806,305.26,0.41,0.37,2026-02-14,0718,N,nominal,2.0NRT,293.09,1.11,N
12.57476,-86.81024,312.43,0.41,0.37,2026-02-14,0718,N,nominal,2.0NRT,293.43,1.11,N
12.55582,-86.88694,308.63,0.41,0.37,2026-02-14,0718,N,nominal,2.0NRT,296.54,1.41,N
12.44965,-87.04038,314.42,0.42,0.38,2026-02-14,0718,N,nominal,2.0NRT,292.23,1.05,N
10.3198,-75.48805,308.76,0.4,0.6,2026-02-14,0718,N,nominal,2.0NRT,290.9,1.81,N
10.31909,-75.48436,302.4,0.41,0.6,2026-02-14,0718,N,nominal,2.0NRT,290.67,0.98,N
12.16764,-86.30734,304.94,0.4,0.37,2026-02-14,0718,N,nominal,2.0NRT,294.61,1.1,N
11.98487,-86.1673,333.05,0.39,0.36,2026-02-14,0718,N,nominal,2.0NRT,293.75,2.79,N
10.51454,-85.2499,309.7,0.38,0.36,2026-02-14,0718,N,nominal,2.0NRT,293.85,0.59,N
10.53725,-85.41489,308.97,0.38,0.36,2026-02-14,0718,N,nominal,2.0NRT,293.68,0.86,N
10.49052,-85.69885,329.49,0.38,0.36,2026-02-14,0718,N,nominal,2.0NRT,293.99,2.02,N
10.48497,-85.72854,303.98,0.39,0.36,2026-02-14,0718,N,nominal,2.0NRT,293.09,0.92,N
10.48442,-85.72504,316.23,0.39,0.36,2026-02-14,0718,N,nominal,2.0NRT,294.04,0.92,N
10.47225,-85.71255,307.78,0.38,0.36,2026-02-14,0718,N,nominal,2.0NRT,292.85,0.76,N
10.4717,-85.70905,313.18,0.38,0.36,2026-02-14,0718,N,nominal,2.0NRT,293.59,1.43,N
10.45902,-85.65002,320.13,0.38,0.36,2026-02-14,0718,N,nominal,2.0NRT,293.62,1.74,N
10.46563,-85.69208,304.44,0.38,0.36,2026-02-14,0718,N,nominal,2.0NRT,293.27,0.49,N
10.42692,-85.6839,305.7,0.38,0.36,2026-02-14,0718,N,nominal,2.0NRT,293.61,0.59,N
10.42582,-85.67686,304.88,0.38,0.36,2026-02-14,0718,N,nominal,2.0NRT,293.61,0.75,N
10.42438,-85.68407,304.64,0.38,0.36,2026-02-14,0718,N,nominal,2.0NRT,293.86,0.73,N
10.42327,-85.67706,304.64,0.38,0.36,2026-02-14,0718,N,nominal,2.0NRT,293.8,1.02,N
10.19914,-85.18277,306.4,0.38,0.36,2026-02-14,0720,N,nominal,2.0NRT,295,0.93,N
10.19588,-85.2479,315.78,0.38,0.36,2026-02-14,0720,N,nominal,2.0NRT,294.26,2.25,N
10.25273,-85.78043,306.67,0.39,0.36,2026-02-14,0720,N,nominal,2.0NRT,294.74,0.71,N
10.24941,-85.78097,318.86,0.39,0.36,2026-02-14,0720,N,nominal,2.0NRT,295.04,1.8,N
10.21691,-85.61739,304.91,0.38,0.36,2026-02-14,0720,N,nominal,2.0NRT,293.37,1,N
10.2147,-85.62491,311.02,0.38,0.36,2026-02-14,0720,N,nominal,2.0NRT,293.2,0.87,N
9.96897,-84.15675,299.66,0.4,0.37,2026-02-14,0720,N,nominal,2.0NRT,289.36,0.29,N
9.93774,-84.29034,310.36,0.39,0.37,2026-02-14,0720,N,nominal,2.0NRT,292.11,0.48,N
9.05779,-79.54966,300.23,0.46,0.47,2026-02-14,0720,N,nominal,2.0NRT,283.41,0.51,N
8.3574,-80.51145,304.68,0.41,0.45,2026-02-14,0720,N,nominal,2.0NRT,266.48,1.09,N
8.35677,-80.50774,308.91,0.41,0.45,2026-02-14,0720,N,nominal,2.0NRT,264.59,1.69,N
8.4594,-81.53875,332.08,0.53,0.42,2026-02-14,0720,N,nominal,2.0NRT,286.76,5.43,N
8.18038,-80.66936,298.68,0.4,0.44,2026-02-14,0720,N,nominal,2.0NRT,270.33,0.53,N
33.40739,-81.27332,301.05,0.4,0.37,2026-02-14,0711,N,nominal,2.0NRT,272.47,0.61,N
33.45855,-82.63197,332.91,0.44,0.38,2026-02-14,0711,N,nominal,2.0NRT,274.29,3.7,N
33.09081,-80.34395,297.18,0.39,0.36,2026-02-14,0711,N,nominal,2.0NRT,275.31,0.65,N
33.0164,-79.88449,305.87,0.38,0.36,2026-02-14,0711,N,nominal,2.0NRT,276.49,6.35,N
33.0131,-79.88522,338.38,0.38,0.36,2026-02-14,0711,N,nominal,2.0NRT,279.11,6.35,N
33.00521,-79.87849,306.44,0.38,0.36,2026-02-14,0711,N,nominal,2.0NRT,278.08,1.32,N
33.43261,-83.06595,300.56,0.45,0.39,2026-02-14,0711,N,nominal,2.0NRT,274.37,0.68,N
33.48637,-86.93311,298.76,0.47,0.47,2026-02-14,0711,N,nominal,2.0NRT,273.57,0.99,N
33.48197,-86.93378,298.3,0.47,0.47,2026-02-14,0711,N,nominal,2.0NRT,275.53,1.05,N
32.81821,-81.56713,308.59,0.4,0.37,2026-02-14,0711,N,nominal,2.0NRT,274.44,0.92,N
32.8176,-81.56284,295.05,0.4,0.37,2026-02-14,0711,N,nominal,2.0NRT,275.91,0.92,N
33.35528,-85.956,300.87,0.41,0.45,2026-02-14,0711,N,nominal,2.0NRT,278.97,0.84,N
32.76252,-81.30171,310.71,0.4,0.37,2026-02-14,0711,N,nominal,2.0NRT,275.55,1.36,N
33.21512,-84.83628,300.09,0.54,0.42,2026-02-14,0711,N,nominal,2.0NRT,272.11,0.76,N
33.16174,-85.34473,309.2,0.57,0.43,2026-02-14,0711,N,nominal,2.0NRT,274.66,1.71,N
33.15775,-85.34538,307.43,0.57,0.43,2026-02-14,0711,N,nominal,2.0NRT,274.88,1.96,N
32.64835,-81.44972,295.03,0.4,0.37,2026-02-14,0711,N,nominal,2.0NRT,272.66,0.89,N
32.64161,-81.4511,324.29,0.4,0.37,2026-02-14,0711,N,nominal,2.0NRT,272.74,2.24,N
33.1258,-85.80598,298.54,0.4,0.44,2026-02-14,0711,N,nominal,2.0NRT,274.76,0.65,N
33.22216,-86.8176,303.69,0.46,0.47,2026-02-14,0711,N,nominal,2.0NRT,277.96,2.04,N
33.21967,-86.79256,305.91,0.45,0.47,2026-02-14,0711,N,nominal,2.0NRT,279.45,1.33,N
33.18103,-86.75833,298.49,0.45,0.47,2026-02-14,0711,N,nominal,2.0NRT,267.71,0.89,N
33.10553,-86.80065,304.92,0.45,0.47,2026-02-14,0711,N,nominal,2.0NRT,279.27,1.62,N
33.09297,-86.80746,309.5,0.45,0.47,2026-02-14,0711,N,nominal,2.0NRT,276.42,1.41,N
32.47342,-81.86134,297.05,0.41,0.37,2026-02-14,0711,N,nominal,2.0NRT,272.34,0.33,N
32.69631,-84.36285,296.86,0.5,0.41,2026-02-14,0711,N,nominal,2.0NRT,273.17,0.97,N
32.86017,-85.98469,296.73,0.41,0.45,2026-02-14,0711,N,nominal,2.0NRT,274.5,0.56,N
32.85893,-85.98695,296.98,0.41,0.45,2026-02-14,0711,N,nominal,2.0NRT,274.74,0.73,N
32.92791,-87.06734,316.19,0.47,0.48,2026-02-14,0711,N,nominal,2.0NRT,274.6,1.98,N
32.92741,-87.06226,297.46,0.47,0.48,2026-02-14,0711,N,nominal,2.0NRT,274.72,1.25,N
32.93697,-87.39606,308.14,0.49,0.48,2026-02-14,0711,N,nominal,2.0NRT,278.03,1.29,N
32.92195,-87.43038,296.53,0.49,0.49,2026-02-14,0711,N,nominal,2.0NRT,274.86,1.32,N
32.92146,-87.42503,306,0.49,0.49,2026-02-14,0711,N,nominal,2.0NRT,277.66,1.32,N
32.92096,-87.41963,301.28,0.49,0.49,2026-02-14,0711,N,nominal,2.0NRT,278.81,1.39,N
32.91646,-87.42032,300.18,0.49,0.49,2026-02-14,0711,N,nominal,2.0NRT,277.94,1.69,N
32.35354,-83.52953,304.01,0.46,0.39,2026-02-14,0711,N,nominal,2.0NRT,277.16,0.99,N
32.17101,-82.5409,302.06,0.42,0.38,2026-02-14,0711,N,nominal,2.0NRT,275.63,0.86,N
32.15735,-82.49294,301.75,0.42,0.38,2026-02-14,0711,N,nominal,2.0NRT,271.74,0.32,N
32.11976,-82.74779,308.96,0.43,0.38,2026-02-14,0711,N,nominal,2.0NRT,274.23,0.86,N
32.07584,-82.63522,301.41,0.43,0.38,2026-02-14,0711,N,nominal,2.0NRT,274.48,0.74,N
32.12407,-83.27126,296.37,0.45,0.39,2026-02-14,0711,N,nominal,2.0NRT,276.77,0.72,N
32.31476,-85.52892,308.99,0.57,0.43,2026-02-14,0711,N,nominal,2.0NRT,277.05,2.29,N
32.31408,-85.52282,318.32,0.57,0.43,2026-02-14,0711,N,nominal,2.0NRT,277.83,3.26,N
